,season,episode,character,line
3427,6,12,Sheila Broflovski,"Oh, that's so touching. [begins to sob. All the adults begin to cry. The boys continue building]"
3428,6,12,Channel 4 Field Reporter,"Tom, I'm standing in South Park, Colorado, where last December, eight-year-old Kenny McCormick died of a terminal illness. But now, that little boy's three closest friends miss their friend so much that they are building a ladder to heaven, in order to- [chokes as the camera reaches the tower, then gathers himself] a ladder to heaven in order to try to see him again. [sighs] It's so sad and yet so beautiful, Tom. Here's what some people had to say."
3429,6,12,Randy Marsh,"Well, our son just said to us that he really needed to see his little friend Kenny again and... and that he thought it would work... [begins to break down] if he... built the ladder to heaven."
3430,6,12,Sheila Broflovski,"[sobbing] They just believe in their little hearts that it will work. We can't tell them it won't, we just can't!"
3431,6,12,Jimbo Kern,"[wistful] It shows how beautiful the innocence of a child really is. [starts sobbing. Other people are show crying: Marietta Kitchin, Carrie Ayers & Steve Stegman]"
3432,6,12,Mr Garrison,A ladder to heaven? That's fuckin' stupid.
3433,6,12,Mayor McDaniels,[sobbing with her aides] These boys symbolize how we all feel about loss. Who are we to tell them it's impossible?
3434,6,12,Channel 4 Field Reporter,"Tom, people from all over the- [chokes] Sorry. [gets back on track] People from all over the country are coming to see the ladder, feeling a connection to its symbolism, and beauty. Even country singer Alan Jackson has shown up with a song he has written about the ladder. [camera pulls back to show Jackson to the reporter's left, strumming a guitar] Alan Jackson is, of course, the man who wrote the song, ""Where Were You When the World Stopped Turning,"" about the tragedies on September 11. And now he's here once again to capitalize on people's emotions. Let's listen in. [focus shifts to Jackson]"
3435,6,12,Alan Jackson,"Where were you when they built the ladder to heaven? 
Did it make you feel like cryin', or did you think it was kind of gay?"
3436,6,12,Townsman,What a beautiful song. [the boys look down at Jackson]
3437,6,12,Alan Jackson,"Well I, for one, believe in the ladder to heaven.
Oh yeah yeah yeah. 9-11
[the townsfolk begin to cry]
I said 9-11, 9-11, 9-11, Ni-hi, hi-hine___
Eleven.

Thank you! I have a new CD out with all my 9-11 songs for sale right here! [the crowd rushes in to get copies of the CD. Jackson is pleased at the interest. The boys resume their construction. Stan and Kyle are hammering away at the top of the ladder. Cartman hustles up the ladder with a car seat]"
3438,6,12,Kyle Broflovski,Oh good! Cartman's back from the junkyard.
3439,6,12,Eric Cartman,"I found this car seat in Mr. Garrison's car. [hands it to the other two boys, who put it in place]"
3440,6,12,Stan Marsh,Mr. Garrison threw away his car?
3441,6,12,Eric Cartman,...No. [the boys let the seat drop] Ey! Euuugh.
3442,6,12,Kenny s Mom,"Hurry up, Kenny! You're gonna be late for school! [the dream ends abruptly]"
3443,6,12,Stuart McCormick,"Kenny, do you by any chance know what happened to my Playboys? [shows Kenny a centerfold, which shows a circle where the centerfold's crotch should be. He lifts the centerfold high enough to look through the hole] Kenny?! Answer me!! [back to the present - Cartman looks dazed]"
3444,6,12,Kyle Broflovski,Cartman? Cartman?!
3445,6,12,Eric Cartman,"[startled] Wha-uh, what?? What?"
3446,6,12,Kyle Broflovski,"Dude, what the hell's wrong with you?!"
3447,6,12,Eric Cartman,I don't know. It's like my brain just keeps... jacking off.
3448,6,12,Kyle Broflovski,Maybe you got brain cancer.
3449,6,12,Eric Cartman,Do you think?
3450,6,12,Stan Marsh,"Don't get cancer on the ladder, Cartman! You're gonna fall off and break it!"
3451,6,12,SNN Reporter,"The nation is rallying behind three sweet boys in Colorado who are building a ladder to heaven to be with their dead friend. [a picture of the boys on the ladder is shown] It's making Americans start to believe in heaven, again. [next segment has the reporter out on the street]"
3452,6,12,Woman 1,"Well when I see how this ladder has brought people together, how... how it has changed America, I mean, how can I not believe?"
3453,6,12,SNN Reporter,[off screen] Ha do YOU actually believe in the ladder to heaven?
3454,6,12,Fat Man,"If... heaven is an eight-year-old boy, and the ladder is my penis... [the camera moves away quickly, but the man keeps up] and the pearly gates are the- [static... the camera pulls back to show the reporter back at the desk, holding a TV status pattern on paper and hissing. He notices the camera and stops, putting the pattern down]"
3455,6,12,SNN Reporter,"Uh, meanwhile, the American economy cont- [gets some breaking news over his headset] wait. Wait. Wait a minute. We are getting reports now that Japan is building their own ladder to heaven to compete with the US's. Let's go live to SNN correspondent Nobuhiro Sabasurisurijuwa."
3456,6,12,"Nobunaga Hiroichi, SNN Japanese Correspondent","This is a Nobunaga Hiroichi reporting rive from Tokyo, where Japan has started buirding its own radder to hayben. [the tower is shown with klieg lights bathing it in light] Ahready, the Japanese radder extend faaar into space [the ladder is now high enough for a space shuttle to park by and astronauts come out to work on it] and it's growing by a-one thousand miles every day. [back on the ground...] As the endeavor continues it is becoming clear that Japan will reach a-hayben before the United States. [a raspberry follows]"
3457,6,12,Neighbors,Nahurabo Nahurabo
3458,6,12,Stan Marsh,"Excuse me. [""Nahurabo""] Excuse me! [""Nahurabo""] Uh, we ran out of stuff. [the singing abruptly stops] We ran out of stuff to build the ladder with."
3459,6,12,Man 1,Oh no!
3460,6,12,Woman 2,"Oh Jesus, no!"
3461,6,12,Alan Jackson,Where were you when they ran out of stuff to build the ladder to heaven?
3462,6,12,Stan Marsh,"We can keep going, but we need to start tearing down houses for wood."
3463,6,12,Randy Marsh,"[raises his arms high] No! Agh, look, I, I think maybe this has gone on far enough."
3464,6,12,Gerald Broflovski,"Yeah... Ih it's time we told the boys the truth, that they aren't really going to get to heaven. [a truck is heard arriving]"
3465,6,12,Man 2,"[at the back, by the fence] Wait! Look! [a fleet of trucks, cars, and jeeps converge on the road outside the house]"
3466,6,12,General,"We've come to help you beat those Japs, boys! [behind him, military personnel bring out ladders and other construction equipment] There won't be anyone stopping this great ladder from being built today! [the crowd cheers wildly. The boys' parents are dumbstruck] Alpha Team! Get that support structure up! Ciranom's Team! Get us photos and recon! [the teams set about their duties]"
3467,6,12,Soldiers,Yes sir!
3468,6,12,Alan Jackson,Where were you when they saved that ladder to heaven?
3469,6,12,Kyle Broflovski,"[with Cartman at the top of the ladder] Man, I can't believe how much people want us to get our winning ticket back."
3470,6,12,Eric Cartman,"Candy-shopping sprees have that effect on people, Kyle."
3471,6,12,Kyle Broflovski,Do you see anything?
3472,6,12,Stan Marsh,No. Hello?? Kenny?? God??
3473,6,12,Kyle Broflovski,Grandma??
3474,6,12,Eric Cartman,"[joins the other two boys, grunting as he gets into position] Aw, don't tell me we haven't even reached the cloud city yet!"
3475,6,12,Stan Marsh,"No cloud city, not even a giant. Heaven must still be a long way off."
3476,6,12,Eric Cartman,"Alright, look. I didn't wanna have to say this, but I think maybe we're not seeing heaven because one of us doesn't believe in it enough."
3477,6,12,Kyle Broflovski,Huh?
3478,6,12,Eric Cartman,Heaven could be like the pixie faeries of Bubble Yum Forest. You only see them if you really believe in them.
3479,6,12,Stan Marsh,What??
3480,6,12,Eric Cartman,"You know, maybe we're not seeing heaven because one of us is a J-O-O."
3481,6,12,Kyle Broflovski,[processes the comment] What does me being a Jew have to do with anything?!
3482,6,12,Eric Cartman,Because Jews don't believe in heaven!
3483,6,12,Kyle Broflovski,Yes we do! Just not the Christian heaven!
3484,6,12,Eric Cartman,Right. Your idea of heaven is getting five dollars off your matzah ball soup at Barney's Beanery by lying about a hair in it.
3485,6,12,Kyle Broflovski,HAAHH!!! [smacks Cartman on the side of the face with his left fist]
3486,6,12,Eric Cartman,"AH! [stunned, he has another flashback. A heartbeat is heard]"
3487,6,12,Kyle Broflovski,Hey Kenny.
3488,6,12,Stan Marsh,Hey Kenny.
3489,6,12,Kenny,(We can watch it at my house.)
3490,6,12,Eric Cartman,"In the ghetto, in the ghetto. He's a boy wearing orange, who's losing his pride, 'cause Kenny and his whole family reside in the ghetto, in the ghetto"
3491,6,12,Kenny,"[points an accusing finger at Cartman] (Shut up, Cartman, you blood-belching vagina!)"
3492,6,12,Eric Cartman,What did you say?!
3493,6,12,Kenny,"(I said, Shut up, Cartman, you blood-belching vagina!)"
3494,6,12,Eric Cartman,What did you say?!
3495,6,12,Eric Cartman,"[in the present] I said ""Shut up, Cartman, you blood-belching vagina!"" [opens his eyes and looks around] Did I just call myself a blood-belching vagina?"
3496,6,12,Stan Marsh,"Dude, what the hell is wrong with you??"
3497,6,12,Eric Cartman,"I dunno, I just, I keep feeling like I'm Kenny. Seeing memories through his eyes."
3498,6,12,Kyle Broflovski,You're too fat to be Kenny.
3499,6,12,Eric Cartman,[amid his thoughts] You're a- stupid Jew.
3500,6,12,Stan Marsh,Let's just keep building. We only have five more days until the shopping spree.
3501,6,12,George W. Bush,"Alright, how's the ladder going, General? Are we beating the Japanese."
3502,6,12,General,"Not quite, but we have a new problem, Mr. President. Our recon team on the ladder just found new evidence of threats... from Saddam Hussein."
3503,6,12,George W. Bush,Saddam Hussein? But... we killed him! We secretly took him out months ago!
3504,6,12,General,Yes sir. And now we believe he's building weapons of mass destruction... in heaven.
3505,6,12,George W. Bush,"Dear Christ, that sonofabitch just doesn't stop!"
3506,6,12,General,"[flips a page on an easel, showing another page with three identical photos] These surveillance photos were taken atop the ladder of what appears to be heaven. [points out an encircled object in the center photo] Here we see what we believe to be a missile silo. And here [points out an encircled object in the lower photo] we see what looks like a laboratory of some sort for making chemical weapons."
3507,6,12,Dick Cheney,That... kinda looks like a seagull.
3508,6,12,General,Yes. It could be a laboratory disguised as a seagull.
3509,6,12,George W. Bush,That tricky bastard!
3510,6,12,General,"Sir, you must understand our fears. We must take out those facilities. We must... [close-up] bomb heaven!"
3511,6,12,SNN Reporter,"SNN Question of the Day: Now that Americans believe in heaven, should we bomb it? The polls right now show that 51% of Americans think Saddam has to be dealt with, while 49% are wimpy tree-hugging pussies."
3512,6,12,War Protester,"[in tie-dye shirt, waving a ""No War On Heaven"" sign] War is not my voice! This country is just run by rednecks and bumpkins with their guns!"
3513,6,12,Redneck,"[with baby dangling from the left hand, rifle firmly in the right hand] We have to take Saddam out to protect ourselves."
3514,6,12,Fat Man,"I, for one, believe that if Saddam Hussein were an eight-year-old boy, and my penis were the United States... [the mic is retracted] then there would- [the cameraman tries to avoid the man, but nope] hard nipples!"
3515,6,12,SNN Reporter,[back in the newsroom] God-damnit! [holds up the snow pattern and hisses]
3516,6,12,Channel 4 Field Reporter,"Tom, it's been five days since three sweet boys set out to build a ladder to heaven and caption the nation's hearts. They've made a nation believe heaven might be up there. And it could prove to be a threat to our country. President Bush will seek UN approval for military action."
3517,6,12,Randy Marsh,"Boys, it's really neat that you want to see your old pal Kenny so much but..."
3518,6,12,Gerald Broflovski,But it's time for you to get back to school and on with your lives.
3519,6,12,Stan Marsh,"No, we have to see Kenny!"
3520,6,12,Sharon Marsh,You have to understand that Kenny's body isn't up in the clouds. He was cremated.
3521,6,12,Stan Marsh,Cremated? What's that?
3522,6,12,Randy Marsh,"When you die, your body is put into a broiling oven and cooked until you're nothing but ashes. [the boys are alarmed]"
3523,6,12,Kyle Broflovski,"What?? For God's sake, why??"
3524,6,12,Sheila Broflovski,"[half-annoyed] Kyle, it's just what some people do."
3525,6,12,Kyle Broflovski,Are you gonna burn me?
3526,6,12,Gerald Broflovski,"Kyle, that's not the issue right now."
3527,6,12,Kyle Broflovski,Jesus Christ!
3528,6,12,Randy Marsh,"The person's ashes are put into an urn, and that's where Kenny's body is."
3529,6,12,Kenny s Mom,"You see boys, Kenny is in here. [opens the urn and pours out the contents, which are white now. Mrs. McCormick notices] What the??? [looks inside the urn] Wait a minute! This is kitty litter!"
3530,6,12,Eric Cartman,"[resigned, comes clean] Alright, alright, I drank the chocolate milk mix and replaced it with kitty litter."
